,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
KRPPKCP0173,355.27777777777777,0.0,0.0,0.0,37.644444444444446,16.255555555555556,387.2111111111111,784.1666666666666,1349.2888888888888,965.4777777777778,1094.7555555555555,1223.3555555555556,924.6777777777778,1557.5,1219.8555555555556,842.1555555555556,855.0777777777778,705.1111111111111,976.9666666666667,856.6888888888889,779.5333333333333,959.0111111111111,2374.5555555555557,555.1888888888889
KRPPKCP0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35555555555555557,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRPPKCP0180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444445,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRPPKCP0195,2101.722222222222,1728.388888888889,925.5555555555555,372.1333333333333,66.9,33.55555555555556,866.2444444444444,739.0111111111111,637.4222222222222,235.07777777777778,643.7555555555556,520.2666666666667,737.4555555555555,812.8,627.3333333333334,506.3,462.81111111111113,438.5,308.8666666666667,266.65555555555557,370.65555555555557,494.4111111111111,323.6333333333333,345.8222222222222
KRPPKCP0196,2593.733333333333,1384.088888888889,124.77777777777777,0.0,0.0,4.0777777777777775,1155.1222222222223,1594.0111111111112,1013.9444444444445,975.5222222222222,1044.2444444444445,1312.6777777777777,1114.911111111111,844.8444444444444,1000.6888888888889,880.0111111111111,827.3444444444444,712.3555555555556,256.74444444444447,181.0,146.44444444444446,447.65555555555557,560.8888888888889,1195.1
KRPPKCP0197,2360.3444444444444,1605.4222222222222,868.3111111111111,285.3222222222222,95.25555555555556,4.088888888888889,507.4111111111111,694.4555555555555,324.3777777777778,288.3,404.05555555555554,382.84444444444443,832.3888888888889,329.6333333333333,453.6777777777778,362.75555555555553,420.34444444444443,474.6333333333333,187.0888888888889,196.8111111111111,276.8666666666667,565.3333333333334,536.0888888888888,512.0555555555555
KRPPKCP0198,2099.9666666666667,888.2888888888889,93.8,0.0,10.0,3.011111111111111,1277.5444444444445,1246.4,1441.5777777777778,1402.4888888888888,1603.4555555555555,1503.0222222222221,1116.7,1186.1555555555556,1205.0111111111112,1396.5111111111112,1111.9888888888888,1035.7444444444445,483.2111111111111,140.42222222222222,206.03333333333333,382.1666666666667,1516.611111111111,2108.4555555555557
KRPPKCP0206,0.0,0.0,0.0,0.0,0.0,44.855555555555554,243.27777777777777,876.5111111111111,1754.9888888888888,1120.7444444444445,1486.1,474.8333333333333,2229.4444444444443,2211.5555555555557,793.6222222222223,898.1111111111111,1542.2777777777778,1734.4222222222222,926.9888888888889,989.5333333333333,1178.7888888888888,242.57777777777778,0.0,0.0
KRPPKCP0207,0.0,0.0,0.0,0.0,0.0,0.0,20.733333333333334,621.0555555555555,948.2555555555556,1392.2333333333333,1673.3,557.9111111111112,1905.8,1399.0666666666666,1047.3555555555556,816.9666666666667,1931.611111111111,1774.8222222222223,881.7222222222222,1176.1555555555556,1561.2,100.62222222222222,0.0,0.0
KRPPKCP0212,2485.3444444444444,31.6,0.0,0.0,0.0,0.0,23.0,242.9777777777778,424.14444444444445,1546.9666666666667,805.6222222222223,873.4777777777778,981.0666666666667,1899.611111111111,1142.4222222222222,1691.111111111111,682.3555555555556,1727.4222222222222,615.7666666666667,1063.4555555555555,1065.8555555555556,837.2111111111111,861.6777777777778,2576.9666666666667
KRPPKCP0213,1514.0444444444445,93.11111111111111,0.0,0.0,8.088888888888889,0.0,4.977777777777778,58.833333333333336,507.0777777777778,783.1111111111111,1139.5444444444445,982.3333333333334,1078.4222222222222,1377.3111111111111,1375.9333333333334,1071.7,647.2555555555556,771.3222222222222,527.1,657.0666666666667,925.6111111111111,332.65555555555557,189.04444444444445,3377.277777777778
KRPPKCP0214,699.7777777777778,8.11111111111111,0.0,0.0,0.0,0.0,3.2,214.24444444444444,164.85555555555555,996.6222222222223,611.5888888888888,909.1222222222223,942.9777777777778,1636.9777777777779,1326.7777777777778,622.7111111111111,1624.411111111111,768.0555555555555,295.53333333333336,677.7444444444444,794.6444444444444,279.3222222222222,310.02222222222224,3497.7
KRPPKCP0215,525.7555555555556,0.0,0.0,0.0,0.0,0.0,0.0,157.1,223.17777777777778,524.1888888888889,825.6666666666666,607.3777777777777,328.1333333333333,957.2555555555556,980.2444444444444,793.8444444444444,952.1,420.8888888888889,230.67777777777778,665.9666666666667,848.7444444444444,689.8333333333334,1036.4888888888888,2758.6555555555556
KRPPKCP0216,381.76666666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.477777777777778,103.2,492.0777777777778,441.52222222222224,571.3666666666667,910.1,851.3222222222222,362.93333333333334,886.1222222222223,752.9111111111112,546.8777777777777,357.73333333333335,177.37777777777777,557.8333333333334,1125.2222222222222,1772.588888888889,963.6111111111111
KRPPKCP0217,84.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,42.46666666666667,54.74444444444445,85.7,148.4111111111111,89.28888888888889,61.93333333333333,118.58888888888889,171.88888888888889,112.03333333333333,221.15555555555557,96.65555555555555,125.63333333333334,970.2555555555556,1876.088888888889,2065.9333333333334,275.47777777777776,0.0
KRPPKCP0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7444444444444445,115.0111111111111,335.34444444444443,298.2888888888889,139.42222222222222,502.1222222222222,359.76666666666665,291.1111111111111,285.8,495.64444444444445,192.55555555555554,201.03333333333333,167.01111111111112,151.2888888888889,2027.8777777777777,2151.8,276.7111111111111
KRPPKCP0219,1197.1555555555556,14.922222222222222,0.0,0.0,0.0,0.0,7.177777777777778,483.81111111111113,520.3333333333334,465.18888888888887,688.2222222222222,984.7555555555556,671.0888888888888,879.3111111111111,842.5666666666667,1075.7333333333333,365.81111111111113,576.8222222222222,793.1555555555556,569.6777777777778,279.4,140.25555555555556,1357.6888888888889,2659.2444444444445
KRPPKCP0220,3553.277777777778,315.8222222222222,56.0,0.0,0.0,0.0,0.0,100.13333333333334,20.022222222222222,236.05555555555554,68.8,205.54444444444445,354.44444444444446,499.15555555555557,330.56666666666666,218.88888888888889,203.2111111111111,202.82222222222222,472.7111111111111,161.42222222222222,154.98888888888888,9.244444444444444,374.25555555555553,1176.2111111111112
KRPPKCP0221,2310.0,385.53333333333336,31.833333333333332,0.0,0.0,0.0,1.1666666666666667,250.9777777777778,394.6222222222222,1008.1111111111111,1096.5111111111112,1097.3333333333333,821.6555555555556,789.8666666666667,1035.8555555555556,778.9555555555555,620.6555555555556,612.3555555555556,728.4555555555555,1085.1333333333334,957.2111111111111,1932.2777777777778,1453.9777777777779,1694.3222222222223
KRPPKCP0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
KRPPKCP0230,3.8777777777777778,39.1,23.38888888888889,7.9,0.0,0.0,0.0,3.9,1.8,11.9,0.0,33.32222222222222,81.81111111111112,298.23333333333335,255.85555555555555,15.488888888888889,1.511111111111111,14.2,76.63333333333334,46.166666666666664,22.544444444444444,0.0,0.0,0.0
KRPPKCP0231,169.0,451.9222222222222,529.3777777777777,117.65555555555555,0.0,0.0,0.0,65.33333333333333,24.11111111111111,0.0,0.0,0.0,20.266666666666666,34.84444444444444,39.111111111111114,0.0,50.65555555555556,12.533333333333333,0.0,0.0,5.111111111111111,115.31111111111112,0.0,138.55555555555554
KRPPKCP0233,671.8666666666667,1711.3111111111111,2737.733333333333,720.9888888888889,4.433333333333334,0.0,6.533333333333333,137.86666666666667,31.466666666666665,33.888888888888886,72.57777777777778,128.23333333333332,198.2111111111111,56.56666666666667,44.43333333333333,469.3777777777778,109.4888888888889,91.81111111111112,390.7111111111111,170.93333333333334,34.3,638.6666666666666,441.55555555555554,794.9888888888889
KRPPKCP0234,575.2888888888889,52.4,140.53333333333333,110.22222222222223,0.0,72.86666666666666,19.288888888888888,0.0,76.33333333333333,407.53333333333336,757.4333333333333,1051.2,1102.5222222222221,429.3,339.84444444444443,1077.6666666666667,972.4555555555555,826.7111111111111,1078.1888888888889,813.4111111111112,615.7777777777778,1359.7777777777778,1752.8111111111111,2192.5777777777776
KRPPKCP0235,321.6666666666667,0.0,0.0,0.0,0.0,0.0,3.466666666666667,64.73333333333333,275.14444444444445,817.5111111111111,1045.3555555555556,1732.3,912.0,911.9888888888889,861.9777777777778,1546.5555555555557,1385.5333333333333,804.0888888888888,678.7,1005.5444444444445,990.0111111111111,1181.4222222222222,3798.322222222222,2373.722222222222
KRPPKCP0236,179.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,133.33333333333334,195.2,942.1666666666666,1353.6666666666667,1788.1,957.1,600.9777777777778,507.27777777777777,1232.7666666666667,770.1555555555556,793.9444444444445,447.3666666666667,641.7888888888889,619.0444444444445,1295.1444444444444,2526.588888888889,1287.1444444444444
KRPPKCP0237,608.3222222222222,0.0,0.0,0.0,0.0,56.93333333333333,77.75555555555556,4.011111111111111,58.955555555555556,417.0777777777778,870.7555555555556,791.4,943.2777777777778,102.4888888888889,418.27777777777777,1885.9777777777779,911.7888888888889,591.4333333333333,670.5444444444445,498.7111111111111,532.3333333333334,1936.0666666666666,2090.266666666667,1269.5111111111112
KRPPKCP0261,15239.011111111111,1712.3333333333333,0.0,0.0,0.0,1059.2888888888888,333.55555555555554,2479.4,1606.2888888888888,664.0222222222222,2731.9,3110.233333333333,1121.3555555555556,218.33333333333334,300.93333333333334,1032.7222222222222,1818.1,1109.9555555555555,1755.6777777777777,1301.1888888888889,856.6111111111111,3174.3888888888887,3895.8333333333335,366.94444444444446
KRPPKCP0262,6104.533333333334,1425.9555555555555,622.7555555555556,46.666666666666664,46.666666666666664,46.666666666666664,21.466666666666665,273.64444444444445,95.77777777777777,271.56666666666666,143.64444444444445,957.5444444444445,2305.5777777777776,669.3,251.98888888888888,159.48888888888888,46.355555555555554,197.16666666666666,34.166666666666664,246.76666666666668,4.0,167.16666666666666,2917.733333333333,7687.611111111111
KRPPKCP0263,4955.655555555555,2594.633333333333,1245.5555555555557,704.2777777777778,406.34444444444443,260.15555555555557,125.21111111111111,3870.1222222222223,3109.822222222222,2029.8111111111111,4727.455555555555,4534.033333333334,2910.677777777778,1149.6,232.51111111111112,2563.0444444444443,4098.922222222222,2474.3,2758.7,2843.9555555555557,844.6555555555556,2387.6,2315.0222222222224,5311.866666666667
KRPPKCP0264,3424.4333333333334,1738.2222222222222,299.64444444444445,0.0,6.688888888888889,123.45555555555555,126.37777777777778,1928.5555555555557,1928.7444444444445,1306.0555555555557,2021.4777777777779,1482.7555555555555,714.0888888888888,514.1777777777778,530.4555555555555,1279.2,2079.3555555555554,1499.9333333333334,1527.7111111111112,1741.4222222222222,253.2111111111111,709.1555555555556,769.4222222222222,2109.6666666666665
KRPPKCP0265,8185.177777777778,902.1,165.17777777777778,0.0,0.0,0.0,204.3,3420.7,3152.9222222222224,2607.4,4080.5,3501.0666666666666,1974.3555555555556,1264.4,992.7,2898.7555555555555,3642.233333333333,3201.733333333333,3473.7444444444445,3621.266666666667,841.0777777777778,1196.6555555555556,1421.611111111111,4661.344444444445
KRPPKCP0266,1577.1444444444444,3864.4666666666667,699.8222222222222,140.15555555555557,136.5,371.7888888888889,76.05555555555556,798.3333333333334,960.3,682.7777777777778,763.0888888888888,847.3444444444444,689.4333333333333,511.7,353.2,1166.2555555555555,1175.2666666666667,1360.0666666666666,910.9555555555555,686.7222222222222,492.05555555555554,743.5333333333333,272.31111111111113,46.27777777777778
KRPPKCP0267,7084.377777777778,699.0888888888888,29.444444444444443,0.0,49.05555555555556,1364.3444444444444,303.1222222222222,3164.3888888888887,2726.9333333333334,2456.9,3486.211111111111,3056.711111111111,2523.4666666666667,2427.733333333333,1285.7444444444445,3081.322222222222,3507.322222222222,2786.588888888889,3119.6,3126.5,1261.4555555555555,1680.2444444444445,2038.6888888888889,370.3333333333333
KRPPKCP0268,2313.4555555555557,3555.266666666667,165.65555555555557,12.666666666666666,0.0,0.9333333333333333,202.24444444444444,2775.9222222222224,2441.6555555555556,1742.388888888889,2727.9333333333334,2191.411111111111,2061.311111111111,1914.9888888888888,1475.3666666666666,2122.677777777778,2632.4333333333334,1992.4777777777779,2629.5,2682.1111111111113,427.53333333333336,192.56666666666666,117.58888888888889,247.5222222222222
KRPPKCP0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRPPKCP0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211111111111111,0.5444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRPPKCP0276,25.677777777777777,0.0,0.0,0.0,0.0,0.0,226.45555555555555,607.7666666666667,298.6222222222222,421.8222222222222,347.6666666666667,853.7777777777778,226.23333333333332,656.9111111111112,153.88888888888889,128.1888888888889,456.5,263.1111111111111,704.9111111111112,648.8333333333334,238.93333333333334,163.5,182.44444444444446,308.46666666666664
KRPPKCP0277,64.46666666666667,0.0,0.0,0.0,0.0,0.23333333333333334,87.38888888888889,672.9333333333333,860.6444444444444,601.7,352.77777777777777,1437.3555555555556,390.2111111111111,1291.6,705.9222222222222,420.7111111111111,857.5111111111111,620.2444444444444,401.3777777777778,1222.611111111111,276.1222222222222,734.4555555555555,471.0888888888889,932.9333333333333
KRPPKCP0278,612.7111111111111,0.0,0.0,0.0,0.0,0.0,313.3666666666667,1613.5333333333333,1398.7222222222222,1677.911111111111,973.2777777777778,3282.8,450.6,2248.988888888889,1426.9666666666667,924.0222222222222,1347.7222222222222,1061.6333333333334,1579.9444444444443,2115.2555555555555,1034.1888888888889,1535.3111111111111,952.2,2175.1555555555556
KRPPKCP0279,1288.888888888889,261.93333333333334,156.57777777777778,86.33333333333333,30.0,7.066666666666666,415.55555555555554,1153.5777777777778,754.2333333333333,493.81111111111113,566.7888888888889,1789.3444444444444,311.34444444444443,1376.4666666666667,504.85555555555555,875.5333333333333,1047.3222222222223,655.8444444444444,883.1777777777778,1343.6333333333334,492.3888888888889,1067.7444444444445,501.8333333333333,1260.7666666666667
KRPPKCP0280,1646.5,467.06666666666666,62.333333333333336,0.0,0.0,7.733333333333333,467.1111111111111,1022.2777777777778,944.5,835.9111111111112,634.3222222222222,1783.0111111111112,435.0888888888889,1528.8333333333333,839.9666666666667,532.3,999.2444444444444,817.7777777777778,1247.3333333333333,1243.3666666666666,578.8,1603.2777777777778,983.9555555555555,583.1444444444444
KRPPKCP0281,2180.0666666666666,0.0,0.0,0.0,21.666666666666668,0.5111111111111111,379.3222222222222,1843.7333333333333,1922.0111111111112,2011.4555555555555,1341.2444444444445,2979.411111111111,782.9,2392.988888888889,995.4444444444445,1426.888888888889,2007.6333333333334,1355.8777777777777,1751.888888888889,2760.6555555555556,1030.911111111111,2425.1444444444446,1411.4,472.5777777777778
KRPPKCP0282,3837.233333333333,74.1,0.0,0.0,0.0,0.0,262.6,1477.9666666666667,1790.7555555555555,1395.3,1195.6777777777777,2953.222222222222,1028.9777777777779,1736.3,917.9222222222222,1430.588888888889,1925.4888888888888,1582.0333333333333,1762.3,2421.0222222222224,1026.1222222222223,2244.3444444444444,1054.4444444444443,170.77777777777777
KRPPKCP0283,3725.4444444444443,246.05555555555554,0.0,0.0,0.0,0.0,89.23333333333333,2090.8555555555554,1314.8444444444444,1179.588888888889,1086.4333333333334,2484.2555555555555,1064.8777777777777,1668.6555555555556,864.4777777777778,771.5333333333333,1278.3444444444444,1039.3555555555556,1579.8666666666666,1803.1222222222223,951.1444444444444,2280.1555555555556,931.4777777777778,15.855555555555556
KRPPKCP0284,0.0,0.0,0.0,0.0,0.0,4.222222222222222,26.633333333333333,417.84444444444443,286.23333333333335,183.35555555555555,149.16666666666666,208.23333333333332,29.91111111111111,103.46666666666667,6.4,113.2,298.06666666666666,102.27777777777777,206.4111111111111,492.3888888888889,99.15555555555555,91.65555555555555,1.8888888888888888,6.333333333333333
KRPPKCP0285,0.0,0.0,0.0,0.0,0.0,0.0,154.34444444444443,520.9,1869.8555555555556,1749.5111111111112,1404.4444444444443,1761.1666666666667,2004.5444444444445,2077.266666666667,1945.8,1596.3777777777777,1633.2666666666667,1673.7888888888888,1663.5555555555557,1578.9,926.2222222222222,469.8888888888889,2603.588888888889,70.11111111111111
KRPPKCP0286,7.4,28.622222222222224,0.0,0.0,0.0,0.0,329.7888888888889,1209.5444444444445,1651.5777777777778,1266.5333333333333,1445.1222222222223,1908.8333333333333,1740.8777777777777,1543.9555555555555,2196.6111111111113,1712.2777777777778,1889.6,1636.7222222222222,1543.3222222222223,1407.1444444444444,1408.6222222222223,469.47777777777776,3597.6222222222223,556.2555555555556
KRPPKCP0287,1.9,0.0,0.0,0.0,0.0,0.0,80.82222222222222,674.5888888888888,1901.2555555555555,1575.5,2057.5222222222224,1581.0777777777778,1603.2777777777778,1763.1777777777777,1894.088888888889,1741.7888888888888,1832.9333333333334,1791.9,1756.6,1734.2777777777778,1644.5444444444445,940.3222222222222,1081.6888888888889,1560.4222222222222
KRPPKCP0288,271.6333333333333,0.0,0.0,0.0,0.0,0.0,127.91111111111111,1268.0555555555557,2072.8888888888887,1868.2555555555555,1639.1222222222223,1959.0222222222221,1996.8777777777777,1645.611111111111,1867.2333333333333,1922.0111111111112,2072.2,1871.4888888888888,2174.4222222222224,2288.3444444444444,1972.1555555555556,2142.1222222222223,116.0,3789.8333333333335
KRPPKCP0289,1627.911111111111,0.0,0.0,0.0,0.0,0.0,191.07777777777778,1257.1666666666667,2276.0222222222224,2257.4,2243.2444444444445,2071.4777777777776,1991.1333333333334,1770.7111111111112,1965.5555555555557,2364.6222222222223,2202.0333333333333,2355.5444444444443,2606.0,2315.488888888889,2014.4333333333334,1685.388888888889,39.522222222222226,2580.777777777778
KRPPKCP0290,4.488888888888889,0.0,0.0,0.0,0.0,0.0,0.0,17.511111111111113,550.0888888888888,604.8888888888889,728.2444444444444,893.7444444444444,864.8666666666667,1134.6555555555556,1079.411111111111,770.8333333333334,607.6555555555556,974.2333333333333,852.9333333333333,566.8666666666667,370.97777777777776,221.2,1665.1444444444444,546.4666666666667
KRPPKCP0291,625.1222222222223,0.0,0.0,0.0,0.0,0.0,0.0,131.2,470.84444444444443,439.4888888888889,818.3111111111111,711.9111111111112,457.4888888888889,668.1666666666666,643.5222222222222,579.7,280.03333333333336,414.72222222222223,546.0444444444445,460.43333333333334,414.05555555555554,579.1888888888889,181.72222222222223,1613.411111111111
KRPPKCP0292,5022.222222222223,23.844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.35555555555555,91.67777777777778,0.0,34.144444444444446,68.0,5.166666666666667,33.544444444444444,162.11111111111111,3.8,150.5,185.7111111111111,839.2555555555556,15.511111111111111,583.6888888888889
KRPPKCP0294,2647.1222222222223,1539.411111111111,9.933333333333334,0.0,0.0,0.0,0.0,17.4,27.0,0.0,0.0,45.355555555555554,0.0,20.533333333333335,12.222222222222221,0.0,0.0,45.044444444444444,6.311111111111111,105.12222222222222,220.2,1037.9333333333334,29.0,0.0
KRPPKCP0295,612.8555555555556,3283.3333333333335,203.07777777777778,0.0,0.0,0.0,0.0,0.0,0.0,82.65555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866666666666666,5.444444444444445,113.87777777777778,235.06666666666666,949.0,93.53333333333333,0.6444444444444445
KRPPKCP0296,0.0,0.0,0.0,0.0,0.0,0.0,23.68888888888889,12.755555555555556,0.0,17.77777777777778,0.0,47.5,63.28888888888889,0.0,0.0,67.72222222222223,0.0,0.0,0.0,0.0,0.0,1278.3222222222223,998.6333333333333,0.0
KRPPKCP0300,329.23333333333335,0.0,0.0,0.0,0.0,72.25555555555556,1297.9222222222222,2317.7,2417.2444444444445,2613.9222222222224,2668.6444444444446,2950.288888888889,2896.633333333333,2695.588888888889,2006.2444444444445,2184.777777777778,1875.7444444444445,2382.8777777777777,2475.7,2626.211111111111,2573.0666666666666,2469.788888888889,2015.9444444444443,1928.6888888888889
KRPPKCP0301,1850.3,0.0,0.0,0.0,0.0,110.91111111111111,1625.2444444444445,3302.3888888888887,3519.366666666667,3615.4777777777776,3422.4777777777776,4290.566666666667,4177.288888888889,4024.777777777778,3312.2,2788.866666666667,2793.366666666667,3740.2555555555555,3278.411111111111,4640.8,3819.5777777777776,3284.0333333333333,1976.111111111111,2789.4555555555557
KRPPKCP0302,4164.2444444444445,213.7888888888889,31.988888888888887,0.0,5.777777777777778,5.011111111111111,1355.1555555555556,3223.011111111111,2988.088888888889,2865.222222222222,3404.4555555555557,3490.311111111111,3550.0333333333333,3889.9222222222224,3726.711111111111,2976.233333333333,3272.1666666666665,2988.8333333333335,2632.5222222222224,3233.811111111111,3346.088888888889,3963.777777777778,2429.5444444444443,2041.6222222222223
KRPPKCP0303,5018.233333333334,550.1333333333333,58.022222222222226,0.0,0.0,68.5,807.3444444444444,2378.9222222222224,1854.8222222222223,1566.9,2318.8777777777777,2970.5,2274.6111111111113,2507.8777777777777,2852.8777777777777,1939.0,2076.688888888889,1673.4444444444443,1807.5,2049.1666666666665,3044.5222222222224,2864.777777777778,1636.9222222222222,2178.6555555555556
KRPPKCP0304,3019.0444444444443,1388.3111111111111,154.2,0.0,0.0,34.72222222222222,177.98888888888888,654.4666666666667,700.5777777777778,607.5555555555555,641.6888888888889,680.7555555555556,436.6333333333333,672.7222222222222,662.9333333333333,378.4888888888889,295.76666666666665,599.7444444444444,826.1777777777778,443.0,740.6777777777778,1284.411111111111,930.0555555555555,1452.0666666666666
KRPPKCP0305,1071.2777777777778,27.5,0.0,0.0,0.0,89.66666666666667,495.76666666666665,768.9666666666667,1988.3333333333333,1858.8111111111111,1785.4444444444443,1998.5111111111112,1947.0444444444445,1652.7333333333333,1740.2888888888888,2187.8333333333335,1558.5333333333333,1509.1555555555556,1732.0555555555557,1359.888888888889,1860.9,1738.6333333333334,695.8777777777777,98.6
KRPPKCP0306,1868.7333333333333,0.0,0.0,0.0,1.7777777777777777,43.733333333333334,292.23333333333335,1000.4333333333333,1725.6333333333334,1523.5333333333333,2049.0555555555557,1584.0333333333333,1728.4555555555555,1898.2,2104.9222222222224,1333.2111111111112,1568.8666666666666,1289.0222222222221,1733.6,1128.0333333333333,1751.6,1427.6222222222223,733.2888888888889,88.34444444444445
KRPPKCP0307,347.27777777777777,0.0,0.0,0.0,0.0,231.92222222222222,969.0,979.9333333333333,1299.911111111111,1151.0777777777778,1350.411111111111,1052.2444444444445,1445.8666666666666,1210.5333333333333,652.7333333333333,906.4444444444445,808.3777777777777,888.2111111111111,1105.911111111111,652.1777777777778,933.7444444444444,755.3,425.4,824.8333333333334
KRPPKCP0308,0.0,0.0,0.0,0.0,1.4666666666666666,347.64444444444445,1294.5777777777778,1000.0111111111111,489.4555555555556,782.1111111111111,488.5777777777778,476.25555555555553,225.7111111111111,167.55555555555554,112.95555555555555,192.01111111111112,104.04444444444445,116.16666666666667,81.16666666666667,149.61111111111111,157.2111111111111,202.8111111111111,422.5777777777778,391.34444444444443
KRPPKCP0309,0.0,0.0,0.0,0.0,0.35555555555555557,203.98888888888888,283.7111111111111,174.32222222222222,74.14444444444445,255.0222222222222,139.9777777777778,120.93333333333334,10.988888888888889,0.0,0.0,0.0,47.7,23.4,47.1,0.0,20.3,2.1,359.31111111111113,71.38888888888889
KRPPKCP0310,5142.7,2945.688888888889,4.977777777777778,0.0,0.0,0.0,270.94444444444446,2837.0666666666666,1595.4666666666667,1645.2222222222222,2249.0777777777776,2299.6222222222223,2108.8555555555554,1813.1555555555556,1675.7555555555555,1279.588888888889,1312.0111111111112,1271.3555555555556,1308.8555555555556,449.0888888888889,1141.9333333333334,1022.4888888888889,123.62222222222222,0.0
KRPPKCP0311,4142.566666666667,666.9222222222222,41.31111111111111,41.31111111111111,41.31111111111111,22.533333333333335,289.6,2684.133333333333,1682.2222222222222,1703.7333333333333,2662.777777777778,2399.9,2041.2555555555555,1685.7222222222222,1456.5444444444445,1539.6666666666667,1551.911111111111,1220.1444444444444,1362.0777777777778,757.2666666666667,727.9222222222222,1698.6888888888889,171.72222222222223,1618.3444444444444
KRPPKCP0312,1279.7777777777778,22.57777777777778,0.0,0.0,0.0,0.0,338.9,2226.8555555555554,1475.911111111111,1804.0666666666666,2368.211111111111,2240.8555555555554,2206.8,1977.3555555555556,1484.6666666666667,1090.2333333333333,1188.3222222222223,1329.8444444444444,1674.2666666666667,597.2777777777778,531.9555555555555,2506.5555555555557,523.8666666666667,2827.688888888889
KRPPKCP0313,254.2,0.0,0.0,0.0,0.0,0.0,73.12222222222222,744.0888888888888,573.6,555.7444444444444,645.6666666666666,657.7333333333333,525.0222222222222,386.3777777777778,833.0888888888888,431.75555555555553,324.1,274.27777777777777,235.9111111111111,109.1,22.366666666666667,458.2111111111111,1996.0,1461.6777777777777
KRPPKCP0314,252.38888888888889,0.0,0.0,0.0,0.0,12.955555555555556,129.6888888888889,2878.4222222222224,1391.9777777777779,1119.5666666666666,1763.3222222222223,1944.3111111111111,1685.2888888888888,1464.3333333333333,433.46666666666664,770.6333333333333,565.3555555555556,690.3666666666667,712.9666666666667,410.2888888888889,490.1777777777778,1225.8555555555556,2683.2555555555555,3625.733333333333
KRPPKCP0321,2708.4666666666667,162.62222222222223,0.0,0.0,0.0,145.82222222222222,1106.9777777777779,1381.6666666666667,2282.8333333333335,2643.311111111111,2151.0777777777776,2961.6666666666665,2188.6222222222223,1870.5555555555557,2350.9777777777776,2047.0222222222221,1582.4333333333334,3078.9222222222224,2470.5444444444443,1787.411111111111,1465.4333333333334,1813.8222222222223,3549.1,4472.922222222222
KRPPKCP0322,3643.8333333333335,104.55555555555556,0.0,0.0,222.5888888888889,30.1,1104.6777777777777,1406.6888888888889,2155.1555555555556,2274.0555555555557,1916.7444444444445,3011.211111111111,1910.9888888888888,1278.9222222222222,2280.811111111111,1764.9222222222222,1334.4222222222222,2368.633333333333,2564.733333333333,1478.0111111111112,1387.6444444444444,1261.7444444444445,1359.2666666666667,3068.5555555555557
KRPPKCP0323,3738.2444444444445,1282.5444444444445,146.4111111111111,0.0,265.96666666666664,81.74444444444444,577.6222222222223,1202.9666666666667,1268.5666666666666,1259.4444444444443,1065.8777777777777,1494.9,1548.0222222222221,644.2111111111111,1406.1666666666667,1135.0555555555557,1085.9222222222222,1834.4888888888888,1391.5111111111112,620.1555555555556,744.1333333333333,1161.7888888888888,1022.5777777777778,1237.2444444444445
KRPPKCP0324,2176.4333333333334,792.2444444444444,158.2888888888889,0.0,32.977777777777774,109.16666666666667,386.06666666666666,735.0777777777778,869.6,882.9555555555555,316.5,1478.5777777777778,838.8333333333334,570.6111111111111,594.9111111111112,603.6,542.4888888888889,600.7333333333333,765.4555555555555,263.0,358.26666666666665,392.75555555555553,1030.8555555555556,1378.0777777777778
KRPPKCP0325,2861.8333333333335,410.72222222222223,0.0,0.0,280.6333333333333,290.3,829.0222222222222,1297.611111111111,1506.4444444444443,2078.0555555555557,1355.2777777777778,2616.2444444444445,1772.111111111111,1074.7777777777778,1302.3,1222.8333333333333,1805.2777777777778,1944.8444444444444,1847.111111111111,1199.4555555555555,1267.1333333333334,1219.6333333333334,1128.9222222222222,3145.911111111111
